t	r
0	0.32492
0	0.31481
0	0.304501
0	0.295412
0	0.288883
0	0.284413
0	0.282041
0	0.28303
0	0.286233
0	0.291354
0	0.298478
0	0.307185
0	0.315975
0	0.322696
0	0.32879
0	0.336317
0	0.346445
0	0.358436
0	0.370035
0	0.381535
0	0.39391
0	0.405448
0	0.416859
0	0.430147
0	0.443854
0	0.455927
0	0.465319
0	0.472535
0	0.477504
0	0.48007
0	0.481176
0	0.481716
0	0.48144
0	0.479229
0	0.474208
0	0.465569
0	0.455466
0	0.444322
0	0.432373
0	0.420957
0	0.409572
0	0.397833
0	0.385847
0	0.373163
0	0.359011
0	0.344177
0	0.331654
0	0.320233
0	0.307154
0	0.294529
0	0.285045
0	0.278747
0	0.272808
0	0.263499
0	0.251055
0	0.238291
0	0.227629
0	0.220574
0	0.213609
0	0.206034
0	0.199148
0	0.192855
0	0.188234
0	0.184664
0	0.181705
0	0.179466
0	0.178256
0	0.178555
0	0.178707
0	0.177121
0	0.175025
0	0.174243
0	0.176073
0	0.180579
0	0.188519
0	0.199426
0	0.212503
0	0.227987
0	0.244748
0	0.263184
0	0.281629
0	0.300396
0	0.320721
0	0.342423
0	0.364826
0	0.385946
0	0.405787
0	0.423711
0	0.439599
0	0.453228
0	0.465451
0	0.478381
0	0.49091
0	0.5016
0	0.511751
0	0.521357
0	0.528172
0	0.530746
0	0.529098
0	0.525755
0	0.521291
0	0.515139
0	0.509116
0	0.502941
0	0.495771
0	0.486578
0	0.475686
0	0.464007
0	0.452171
0	0.441349
0	0.430032
0	0.418601
0	0.407865
0	0.395904
0	0.382537
0	0.366927
0	0.349348
0	0.332287
0	0.316178
0	0.299467
0	0.280996
0	0.262847
0	0.246328
0	0.230367
0	0.215177
0	0.200386
0	0.184203
0	0.168707
0	0.155757
0	0.143945
0	0.132969
0	0.1224
0	0.113902
0	0.109308
0	0.108188
0	0.108636
0	0.110903
0	0.116422
0	0.123502
0	0.132226
0	0.142217
0	0.154049
0	0.170177
0	0.189394
0	0.209568
0	0.230895
0	0.253757
0	0.277157
0	0.301921
0	0.329156
0	0.356371
0	0.382648
0	0.409604
0	0.435827
0	0.459585
0	0.480542
0	0.499791
0	0.518823
0	0.537012
0	0.553915
0	0.56878
0	0.581491
0	0.590547
0	0.596453
0	0.601407
0	0.604939
0	0.605998
0	0.603074
0	0.596746
0	0.58702
0	0.573715
0	0.558427
0	0.542024
0	0.524017
0	0.504091
0	0.481913
0	0.458182
0	0.434248
0	0.408861
0	0.38116
0	0.354452
0	0.329281
0	0.304783
0	0.281917
0	0.259807
0	0.238401
0	0.215835
0	0.193213
0	0.173016
0	0.154493
0	0.137481
0	0.122061
0	0.111014
0	0.105507
0	0.10299
0	0.101117
0	0.0996387
0	0.101157
0	0.106637
0	0.114322
0	0.12258
0	0.130974
0	0.140272
0	0.150892
0	0.162034
0	0.173963
0	0.186892
0	0.200923
0	0.215229
0	0.230951
0	0.249823
0	0.270511
0	0.292328
0	0.314872
0	0.337394
0	0.360002
0	0.383443
0	0.407622
0	0.430257
0	0.449768
0	0.466667
0	0.480764
0	0.493356
0	0.505443
0	0.515832
0	0.523009
0	0.528542
0	0.533863
0	0.537372
0	0.539233
0	0.539937
0	0.538959
0	0.535359
0	0.528701
0	0.51904
0	0.50633
0	0.490458
0	0.471424
0	0.450071
0	0.427917
0	0.403349
0	0.376735
0	0.350191
0	0.324349
0	0.298172
0	0.271138
0	0.244613
0	0.218744
0	0.196673
0	0.178829
0	0.163815
0	0.152395
0	0.143762
0	0.139106
0	0.137967
0	0.138549
0	0.141556
0	0.146103
0	0.153042
0	0.163598
0	0.176607
0	0.190767
0	0.205387
0	0.219843
0	0.23527
0	0.252682
0	0.271477
0	0.292563
0	0.314611
0	0.337125
0	0.36158
0	0.386882
0	0.411389
0	0.434541
0	0.455799
0	0.474934
0	0.49429
0	0.513919
0	0.531949
0	0.547405
0	0.560041
0	0.56916
0	0.574684
0	0.578976
0	0.582513
0	0.584468
0	0.584573
0	0.58319
0	0.580642
0	0.577201
0	0.573586
0	0.569865
0	0.564772
0	0.558718
0	0.552021
0	0.545008
0	0.537489
0	0.527688
0	0.516442
0	0.503542
0	0.48848
0	0.473452
0	0.457799
0	0.441362
0	0.425543
0	0.409894
0	0.395205
0	0.382358
0	0.36866
0	0.353998
0	0.337705
0	0.319381
0	0.301725
0	0.285417
0	0.270323
0	0.255201
0	0.24134
0	0.22949
0	0.219055
0	0.211417
0	0.206824
0	0.205004
0	0.206576
0	0.209402
0	0.213219
0	0.219462
0	0.228047
0	0.238775
0	0.251862
0	0.267621
0	0.284881
0	0.302539
0	0.319005
0	0.33314
0	0.345938
0	0.359436
0	0.373901
0	0.388617
0	0.402068
0	0.415018
0	0.428057
0	0.439168
0	0.448933
0	0.457458
0	0.46378
0	0.46905
0	0.473604
0	0.47627
0	0.476995
0	0.475766
0	0.473067
0	0.469439
0	0.463343
0	0.454967
0	0.447324
0	0.439416
0	0.429432
0	0.419777
0	0.412768
0	0.407195
0	0.401417
0	0.394598
0	0.385715
0	0.37535
0	0.365482
0	0.357019
0	0.350602
0	0.345776
0	0.341905
0	0.339408
0	0.338072
0	0.336429
0	0.335022
0	0.336408
0	0.340116
0	0.344206
0	0.347738
0	0.350479
0	0.352798
0	0.354357
0	0.355855
0	0.358104
0	0.359648
0	0.3597
0	0.359797
0	0.360342
0	0.360443
0	0.360731
0	0.361454
0	0.362792
0	0.363892
0	0.364847
0	0.366565
0	0.368732
0	0.370285
0	0.371534
0	0.37059
0	0.365759
0	0.359457
0	0.354319
0	0.351755
0	0.349814
0	0.346609
0	0.34222
0	0.336851
0	0.332163
0	0.329645
0	0.327792
0	0.324753
0	0.319866
0	0.313966
0	0.309577
0	0.306303
0	0.303088
0	0.300322
0	0.298043
0	0.296415
0	0.294075
0	0.291877
0	0.291405
0	0.291215
0	0.289461
0	0.286728
0	0.284103
0	0.280515
0	0.277817
0	0.277721
0	0.278407
0	0.278481
0	0.278679
0	0.279691
0	0.280649
0	0.281649
0	0.283741
0	0.288644
0	0.29478
0	0.300401
0	0.306087
0	0.310879
0	0.315104
0	0.319801
0	0.325761
0	0.333713
0	0.342682
0	0.353577
0	0.366486
0	0.379221
0	0.391505
0	0.40335
0	0.416493
0	0.430871
0	0.443333
0	0.453723
0	0.462779
0	0.470649
0	0.47887
0	0.490071
0	0.503583
0	0.516836
0	0.529043
0	0.539499
0	0.548876
0	0.557506
0	0.566206
0	0.575574
0	0.584997
0	0.593705
0	0.600401
0	0.604496
0	0.606137
0	0.606911
0	0.607755
0	0.607724
0	0.606976
0	0.604799
0	0.600742
0	0.595717
0	0.588733
0	0.579657
0	0.571219
0	0.56223
0	0.550728
0	0.538991
0	0.527166
0	0.516123
0	0.506472
0	0.497909
0	0.48936
0	0.479374
0	0.468994
0	0.456641
0	0.441881
0	0.425356
0	0.407543
0	0.390468
0	0.375056
0	0.360978
0	0.347739
0	0.335891
0	0.324736
0	0.313226
0	0.302289
0	0.293743
0	0.287184
0	0.28172
0	0.277958
0	0.278006
0	0.282094
0	0.287829
0	0.293436
0	0.298754
0	0.303672
0	0.309377
0	0.316152
0	0.325105
0	0.337303
0	0.350979
0	0.36612
0	0.380734
0	0.392544
0	0.402743
0	0.413985
0	0.425027
0	0.434825
0	0.445486
0	0.456431
0	0.466316
0	0.475997
0	0.483993
0	0.487556
0	0.488134
0	0.488299
0	0.487639
0	0.485291
0	0.481208
0	0.475641
0	0.4691
0	0.46202
0	0.456266
0	0.450835
0	0.444206
0	0.435526
0	0.426061
0	0.417876
0	0.408615
0	0.398097
0	0.386944
0	0.375939
0	0.365438
0	0.355163
0	0.345495
0	0.335793
0	0.324697
0	0.311818
0	0.298364
0	0.284601
0	0.271882
0	0.261941
0	0.252631
0	0.242723
0	0.232186
0	0.2224
0	0.213325
0	0.203893
0	0.195567
0	0.188897
0	0.182277
0	0.176208
0	0.171733
0	0.168073
0	0.16537
0	0.165126
0	0.168407
0	0.172356
0	0.17688
0	0.184281
0	0.194769
0	0.206728
0	0.219037
0	0.232803
0	0.247873
0	0.263943
0	0.279894
0	0.294196
0	0.30917
0	0.326194
0	0.34355
0	0.360632
0	0.377847
0	0.395053
0	0.411774
0	0.428357
0	0.444091
0	0.458186
0	0.472707
0	0.488395
0	0.504093
0	0.519087
0	0.533488
0	0.547278
0	0.559887
0	0.569125
0	0.573939
0	0.575161
0	0.573244
0	0.569887
0	0.566394
0	0.56244
0	0.558182
0	0.554589
0	0.550619
0	0.545583
0	0.539927
0	0.532557
0	0.524537
0	0.516801
0	0.509139
0	0.500137
0	0.489666
0	0.477636
0	0.464266
0	0.450139
0	0.435858
0	0.421821
0	0.407936
0	0.395111
0	0.38175
0	0.368143
0	0.355081
0	0.343401
0	0.33297
0	0.322089
0	0.312377
0	0.304289
0	0.294502
0	0.285233
0	0.279626
0	0.275529
0	0.272235
0	0.271083
0	0.272055
0	0.275378
0	0.281487
0	0.2871
0	0.291623
0	0.296896
0	0.302558
0	0.308357
0	0.313722
0	0.318416
0	0.323458
0	0.329681
0	0.336733
0	0.342447
0	0.346687
0	0.352589
0	0.360883
0	0.369288
0	0.377298
0	0.385876
0	0.392963
0	0.397904
0	0.402029
0	0.40527
0	0.407062
0	0.407325
0	0.407505
0	0.407035
0	0.404413
0	0.401672
0	0.399994
0	0.397476
0	0.395223
0	0.394013
0	0.393731
0	0.393346
0	0.391489
0	0.388853
0	0.385706
0	0.381274
0	0.375762
0	0.371371
0	0.367836
0	0.366386
0	0.365579
0	0.362843
0	0.359319
0	0.35583
0	0.354142
0	0.353905
0	0.353338
0	0.353391
0	0.355046
0	0.359555
0	0.365885
0	0.371954
0	0.378396
0	0.386356
0	0.394786
0	0.401857
0	0.410316
0	0.420591
0	0.430955
0	0.440827
0	0.450854
0	0.46193
0	0.471876
0	0.479419
0	0.486712
0	0.4947
0	0.502005
0	0.508362
0	0.514514
0	0.520991
0	0.527058
0	0.531463
0	0.532971
0	0.532533
0	0.530444
0	0.524628
0	0.516746
0	0.507819
0	0.498009
0	0.488443
0	0.477169
0	0.464304
0	0.452105
0	0.4391
0	0.423036
0	0.405529
0	0.387482
0	0.369452
0	0.351354
0	0.33306
0	0.31562
0	0.298592
0	0.28268
0	0.267106
0	0.250998
0	0.235267
0	0.221148
0	0.209641
0	0.200339
0	0.192129
0	0.185331
0	0.178073
0	0.170372
0	0.165848
0	0.164449
0	0.16608
0	0.170774
0	0.1766
0	0.181846
0	0.187026
0	0.194888
0	0.205291
0	0.218212
0	0.233151
0	0.248505
0	0.264193
0	0.28062
0	0.298746
0	0.315942
0	0.331728
0	0.349636
0	0.36839
0	0.384987
0	0.402038
0	0.421144
0	0.441287
0	0.45865
0	0.471406
0	0.482988
0	0.493769
0	0.502848
0	0.5106
0	0.517124
0	0.522502
0	0.527696
0	0.532021
0	0.53406
0	0.534553
0	0.534238
0	0.534327
0	0.535987
0	0.537254
0	0.536487
0	0.534334
0	0.530305
0	0.523127
0	0.513515
0	0.502772
0	0.491318
0	0.480221
0	0.468059
0	0.453748
0	0.439196
0	0.426314
0	0.414599
0	0.40174
0	0.389678
0	0.378707
0	0.368338
0	0.358426
0	0.348448
0	0.338852
0	0.329233
0	0.320787
0	0.314704
0	0.310969
0	0.307158
0	0.303858
0	0.302807
0	0.302947
0	0.302684
0	0.302026
0	0.301595
0	0.300675
0	0.300609
0	0.301917
0	0.304537
0	0.308548
0	0.312262
0	0.314813
0	0.316329
0	0.317008
0	0.315696
0	0.314271
0	0.315032
0	0.317564
0	0.322029
0	0.327788
0	0.332551
0	0.335921
0	0.338994
0	0.341818
0	0.344623
0	0.346563
0	0.348587
0	0.349624
0	0.347137
0	0.344171
0	0.343017
0	0.342627
0	0.341024
0	0.338211
0	0.335835
0	0.334284
0	0.333639
0	0.334844
0	0.337678
0	0.340532
0	0.341965
0	0.342031
0	0.342124
0	0.344588
0	0.348379
0	0.35054
0	0.353648
0	0.359694
0	0.366657
0	0.37287
0	0.378397
0	0.385132
0	0.392762
0	0.399088
0	0.403768
0	0.407159
0	0.410966
0	0.415014
0	0.416714
0	0.415747
0	0.414558
0	0.414507
0	0.414361
0	0.413337
0	0.413544
0	0.416153
0	0.418316
0	0.418553
0	0.417935
0	0.41532
0	0.411608
0	0.4094
0	0.406754
0	0.402009
0	0.395149
0	0.387881
0	0.379461
0	0.369518
0	0.360946
0	0.352337
0	0.343261
0	0.334178
0	0.326234
0	0.319957
0	0.314831
0	0.312633
0	0.312706
0	0.313351
0	0.315144
0	0.31713
0	0.319191
0	0.322999
0	0.326017
0	0.327634
0	0.329802
0	0.332257
0	0.334223
0	0.335695
0	0.339575
0	0.346541
0	0.354997
0	0.363084
0	0.369969
0	0.377688
0	0.384063
0	0.386951
0	0.387742
0	0.388209
0	0.388752
0	0.388721
0	0.388993
0	0.389808
0	0.390693
0	0.392249
0	0.394236
0	0.395768
0	0.3977
0	0.398739
0	0.396322
0	0.392918
0	0.39104
0	0.390173
0	0.39087
0	0.391972
0	0.393457
0	0.395817
0	0.396576
0	0.396009
0	0.395767
0	0.395745
0	0.394185
0	0.391642
0	0.388899
0	0.384471
0	0.378704
0	0.369752
0	0.358521
0	0.347295
0	0.334737
0	0.321723
0	0.308085
0	0.29411
0	0.281843
0	0.271472
0	0.261641
0	0.252783
0	0.245534
0	0.23992
0	0.237233
0	0.237654
0	0.238633
0	0.238853
0	0.239753
0	0.242743
0	0.248511
0	0.256263
0	0.265283
0	0.27384
0	0.281929
0	0.290127
0	0.298312
0	0.306639
0	0.313527
0	0.318793
0	0.324172
0	0.329593
0	0.335755
0	0.342028
0	0.346238
0	0.347751
0	0.348291
0	0.3476
0	0.344757
0	0.342585
0	0.339747
0	0.336225
0	0.334093
0	0.332448
0	0.331736
0	0.332946
0	0.335973
0	0.340299
0	0.345212
0	0.349966
0	0.353527
0	0.356781
0	0.359991
0	0.362459
0	0.365272
0	0.368645
0	0.370788
0	0.371286
0	0.371411
0	0.374114
0	0.378961
0	0.383924
0	0.388221
0	0.390796
0	0.390068
0	0.388202
0	0.38774
0	0.387086
0	0.387306
0	0.386688
0	0.384386
0	0.382489
0	0.381507
0	0.380581
0	0.379719
0	0.379428
0	0.380412
0	0.381431
0	0.380388
0	0.378922
0	0.378275
0	0.377964
0	0.377981
0	0.378573
0	0.379536
0	0.381403
0	0.385185
0	0.390062
0	0.394354
0	0.395874
0	0.395752
0	0.396461
0	0.397071
0	0.397637
0	0.398175
0	0.396879
0	0.393205
0	0.388951
0	0.385834
0	0.384122
0	0.384734
0	0.385506
0	0.38615
0	0.386641
0	0.383602
0	0.378713
0	0.375175
0	0.374126
0	0.373559
0	0.372718
0	0.372907
0	0.376148
0	0.380656
0	0.38321
0	0.384331
0	0.38312
0	0.380357
0	0.377193
0	0.373722
0	0.370985
0	0.367512
0	0.363685
0	0.361686
0	0.360099
0	0.356895
0	0.351905
0	0.345222
0	0.337575
0	0.33127
0	0.325949
0	0.321821
0	0.31817
0	0.31429
0	0.310168
0	0.30617
0	0.302854
0	0.299449
0	0.296904
0	0.294099
0	0.292957
0	0.294367
0	0.296418
0	0.299199
0	0.302842
0	0.30831
0	0.314595
0	0.318346
0	0.319488
0	0.321102
0	0.323951
0	0.327461
0	0.330781
0	0.334819
0	0.339056
0	0.342719
0	0.346139
0	0.348086
0	0.348212
0	0.346875
0	0.343779
0	0.339076
0	0.334675
0	0.330602
0	0.325583
0	0.317977
0	0.308204
0	0.300155
0	0.294472
0	0.290051
0	0.286555
0	0.282651
0	0.278457
0	0.274266
0	0.271293
0	0.270675
0	0.27045
0	0.269507
0	0.271358
0	0.275589
0	0.279977
0	0.28755
0	0.298037
0	0.309209
0	0.321788
0	0.334595
0	0.346109
0	0.358283
0	0.371898
0	0.386613
0	0.403662
0	0.421172
0	0.438194
0	0.45434
0	0.467772
0	0.47972
0	0.490146
0	0.497845
0	0.503305
0	0.508908
0	0.513967
0	0.516639
0	0.516166
0	0.513426
0	0.512
0	0.512372
0	0.512548
0	0.512436
0	0.512282
0	0.510108
0	0.504111
0	0.495065
0	0.486069
0	0.479154
0	0.473483
0	0.467225
0	0.458745
0	0.449303
0	0.439266
0	0.427876
0	0.416885
0	0.406697
0	0.396245
0	0.385908
0	0.376259
0	0.367466
0	0.359072
0	0.349556
0	0.339477
0	0.330183
0	0.320735
0	0.311105
0	0.303462
0	0.29846
0	0.293945
0	0.289867
0	0.287334
0	0.286471
0	0.286851
0	0.289253
0	0.29377
0	0.298678
0	0.301968
0	0.303805
0	0.307169
0	0.312539
0	0.318888
0	0.324558
0	0.329542
0	0.332239
0	0.333122
0	0.334124
0	0.335651
0	0.33849
0	0.343091
0	0.347848
0	0.352279
0	0.357188
0	0.361015
0	0.364321
0	0.365809
0	0.366201
0	0.366917
0	0.367464
0	0.368325
0	0.367634
0	0.365263
0	0.362176
0	0.359261
0	0.356262
0	0.352956
0	0.350357
0	0.348033
0	0.346117
0	0.344621
0	0.340648
0	0.334192
0	0.329091
0	0.326094
0	0.324613
0	0.323734
0	0.323738
0	0.324462
0	0.325994
0	0.328297
0	0.330666
0	0.333639
0	0.335464
0	0.336646
0	0.338024
0	0.338304
0	0.338054
0	0.337079
0	0.33584
0	0.335635
0	0.337672
0	0.342698
0	0.347897
0	0.353798
0	0.361354
0	0.368055
0	0.374761
0	0.382754
0	0.389156
0	0.392409
0	0.394165
0	0.395246
0	0.395286
0	0.394065
0	0.392676
0	0.389399
0	0.385642
0	0.384062
0	0.379729
0	0.372103
0	0.36463
0	0.35869
0	0.353578
0	0.350474
0	0.351379
0	0.352528
0	0.35252
0	0.3524
0	0.351068
0	0.347328
0	0.34207
0	0.338169
0	0.336954
0	0.337878
0	0.340885
0	0.345647
0	0.350396
0	0.355672
0	0.361512
0	0.367048
0	0.372734
0	0.377877
0	0.382807
0	0.387885
0	0.391858
0	0.392983
0	0.392026
0	0.391225
0	0.392148
0	0.393328
0	0.394677
0	0.395914
0	0.395698
0	0.395244
0	0.393917
0	0.389573
0	0.381647
0	0.373223
0	0.367377
0	0.364085
0	0.359637
0	0.353238
0	0.346221
0	0.339704
0	0.334495
0	0.329752
0	0.324848
0	0.318881
0	0.312755
0	0.306297
0	0.299457
0	0.293305
0	0.289762
0	0.288676
0	0.288683
0	0.291575
0	0.295915
0	0.299328
0	0.302583
0	0.306556
0	0.312033
0	0.318241
0	0.324107
0	0.33076
0	0.337833
0	0.343759
0	0.350449
0	0.358246
0	0.365269
0	0.373171
0	0.382584
0	0.392436
0	0.401884
0	0.410364
0	0.417394
0	0.422586
0	0.425241
0	0.425689
0	0.426403
0	0.428642
0	0.431253
0	0.433581
0	0.435225
0	0.435702
0	0.435969
0	0.436192
0	0.436157
0	0.436785
0	0.438505
0	0.440318
0	0.442029
0	0.443605
0	0.444583
0	0.444805
0	0.444223
0	0.444085
0	0.444328
0	0.444783
0	0.44645
0	0.448487
0	0.449678
0	0.449567
0	0.448105
0	0.444028
0	0.438239
0	0.433757
0	0.43055
0	0.42654
0	0.422477
0	0.418234
0	0.411889
0	0.405666
0	0.400655
0	0.395058
0	0.388662
0	0.380523
0	0.369109
0	0.355779
0	0.34102
0	0.32384
0	0.307125
0	0.292511
0	0.279344
0	0.268687
0	0.260102
0	0.252586
0	0.245464
0	0.239087
0	0.234499
0	0.230409
0	0.225824
0	0.221053
0	0.217255
0	0.215532
0	0.215373
0	0.214709
0	0.214939
0	0.216978
0	0.219069
0	0.222564
0	0.227394
0	0.233803
0	0.243641
0	0.256543
0	0.271169
0	0.287492
0	0.304078
0	0.320282
0	0.336413
0	0.352511
0	0.369466
0	0.387091
0	0.404452
0	0.420951
0	0.436343
0	0.449642
0	0.460942
0	0.469761
0	0.47693
0	0.483765
0	0.488492
0	0.491265
0	0.492269
0	0.490931
0	0.488165
0	0.483968
0	0.477552
0	0.469828
0	0.462876
0	0.455462
0	0.446017
0	0.435546
0	0.425405
0	0.414714
0	0.402251
0	0.39073
0	0.381444
0	0.372778
0	0.362913
0	0.352392
0	0.34216
0	0.330693
0	0.317486
0	0.305841
0	0.296057
0	0.285925
0	0.277071
0	0.270631
0	0.265045
0	0.259734
0	0.254802
0	0.249256
0	0.243182
0	0.237854
0	0.2333
0	0.230167
0	0.228402
0	0.226983
0	0.22723
0	0.228113
0	0.231161
0	0.236955
0	0.241739
0	0.246759
0	0.253421
0	0.260491
0	0.26649
0	0.271852
0	0.277249
0	0.281232
0	0.285434
0	0.291972
0	0.30057
0	0.309335
0	0.319764
0	0.332072
0	0.342705
0	0.351916
0	0.362287
0	0.373554
0	0.385462
0	0.397882
0	0.408304
0	0.416983
0	0.42522
0	0.433892
0	0.44188
0	0.445816
0	0.447237
0	0.447926
0	0.447963
0	0.447484
0	0.445272
0	0.441974
0	0.438314
0	0.433722
0	0.427783
0	0.421492
0	0.415275
0	0.408756
0	0.401181
0	0.391908
0	0.383295
0	0.376315
0	0.369795
0	0.363465
0	0.356456
0	0.348566
0	0.339007
0	0.32917
0	0.320562
0	0.312214
0	0.304365
0	0.298193
0	0.293811
0	0.291437
0	0.290406
0	0.289479
0	0.28879
0	0.289047
0	0.290621
0	0.290997
0	0.291449
0	0.294936
0	0.299597
0	0.304034
0	0.308857
0	0.312037
0	0.311441
0	0.310561
0	0.309421
0	0.30628
0	0.303636
0	0.302551
0	0.302325
0	0.303401
0	0.305445
0	0.308959
0	0.313175
0	0.31746
0	0.321872
0	0.325217
0	0.32779
0	0.329017
0	0.328858
0	0.327328
0	0.324881
0	0.322806
0	0.321296
0	0.319384
0	0.316661
0	0.314515
0	0.314339
0	0.314694
0	0.315095
0	0.316805
0	0.318216
0	0.31932
0	0.322038
0	0.324271
0	0.324955
0	0.324486
0	0.323755
0	0.325022
0	0.329372
0	0.334637
0	0.339771
0	0.348184
0	0.357688
0	0.364772
0	0.370788
0	0.375395
0	0.37963
0	0.384685
0	0.389458
0	0.393479
0	0.398601
0	0.405206
0	0.411056
0	0.415167
0	0.418706
0	0.422509
0	0.425289
0	0.426465
0	0.426349
0	0.424718
0	0.420584
0	0.414698
0	0.407764
0	0.400557
0	0.394136
0	0.38803
0	0.382472
0	0.377808
0	0.371228
0	0.362815
0	0.355541
0	0.348318
0	0.34062
0	0.334895
0	0.332442
0	0.331695
0	0.331791
0	0.330952
0	0.328332
0	0.325659
0	0.324422
0	0.325254
0	0.327436
0	0.330076
0	0.330974
0	0.330801
0	0.33258
0	0.335347
0	0.339229
0	0.344002
0	0.347878
0	0.350848
0	0.35338
0	0.357006
0	0.362292
0	0.36924
0	0.375569
0	0.382446
0	0.391177
0	0.39917
0	0.404475
0	0.408
0	0.410818
0	0.41397
0	0.417185
0	0.41857
0	0.419153
0	0.41927
0	0.419197
0	0.417933
0	0.415469
0	0.413717
0	0.413687
0	0.41443
0	0.413487
0	0.411516
0	0.407783
0	0.402554
0	0.397715
0	0.392246
0	0.387366
0	0.383261
0	0.378823
0	0.374124
0	0.369007
0	0.364552
0	0.363174
0	0.364086
0	0.36467
0	0.363951
0	0.364858
0	0.36732
0	0.369234
0	0.371575
0	0.374807
0	0.378597
0	0.383888
0	0.391771
0	0.400006
0	0.405663
0	0.407627
0	0.406748
0	0.404158
0	0.399665
0	0.395018
0	0.390664
0	0.385864
0	0.381859
0	0.37784
0	0.374017
0	0.371887
0	0.369986
0	0.366109
0	0.361359
0	0.358106
0	0.355188
0	0.35118
0	0.346975
0	0.342607
0	0.337884
0	0.333529
0	0.329192
0	0.324703
0	0.321302
0	0.318795
0	0.314928
0	0.309531
0	0.30337
0	0.298553
0	0.297082
0	0.29691
0	0.296761
0	0.297469
0	0.298973
0	0.301066
0	0.303093
0	0.304081
0	0.305043
0	0.30758
0	0.312902
0	0.319084
0	0.326382
0	0.335815
0	0.345502
0	0.354542
0	0.364349
0	0.374982
0	0.384479
0	0.393021
0	0.40311
0	0.413986
0	0.42479
0	0.435962
0	0.447055
0	0.458669
0	0.469823
0	0.480229
0	0.489128
0	0.496278
0	0.50188
0	0.504866
0	0.506603
0	0.506921
0	0.505894
0	0.503471
0	0.498286
0	0.492182
0	0.484956
0	0.474538
0	0.460751
0	0.443739
0	0.424272
0	0.404767
0	0.384658
0	0.362652
0	0.340462
0	0.318351
0	0.295472
0	0.272968
0	0.252363
0	0.23362
0	0.217094
0	0.203993
0	0.193266
0	0.183556
0	0.175821
0	0.171316
0	0.170297
0	0.172567
0	0.175842
0	0.179737
0	0.186436
0	0.194603
0	0.203916
0	0.214905
0	0.22606
0	0.23723
0	0.248802
0	0.260714
0	0.273838
0	0.289344
0	0.307384
0	0.325393
0	0.343077
0	0.360559
0	0.375907
0	0.390222
0	0.402817
0	0.414986
0	0.428021
0	0.442154
0	0.457503
0	0.471518
0	0.482941
0	0.492994
0	0.501242
0	0.506075
0	0.508967
0	0.510201
0	0.510124
0	0.50916
0	0.509316
0	0.510856
0	0.511655
0	0.511299
0	0.508911
0	0.504067
0	0.499197
0	0.495099
0	0.490497
0	0.485308
0	0.480115
0	0.475776
0	0.470356
0	0.463907
0	0.457663
0	0.451735
0	0.446701
0	0.442216
0	0.438057
0	0.433217
0	0.426073
0	0.416011
0	0.40446
0	0.394344
0	0.385192
0	0.376212
0	0.367246
0	0.35815
0	0.349047
0	0.340676
0	0.334115
0	0.32829
0	0.324046
0	0.32092
0	0.318566
0	0.317259
0	0.316771
0	0.316556
0	0.318556
0	0.322854
0	0.326845
0	0.329646
0	0.331327
0	0.333792
0	0.337836
0	0.342258
0	0.344869
0	0.346659
0	0.349016
0	0.351583
0	0.353682
0	0.355605
0	0.356586
0	0.356035
0	0.356299
0	0.358277
0	0.360294
0	0.362379
0	0.364899
0	0.367832
0	0.370373
0	0.372646
0	0.375321
0	0.378817
0	0.382992
0	0.387304
0	0.392694
0	0.398507
0	0.403242
0	0.406608
0	0.410174
0	0.414979
0	0.421086
0	0.426702
0	0.431894
0	0.438047
0	0.444841
0	0.450934
0	0.456912
0	0.462744
0	0.465991
0	0.468501
0	0.47254
0	0.47803
0	0.484008
0	0.488996
0	0.490801
0	0.490919
0	0.491926
0	0.492044
0	0.49041
0	0.487953
0	0.482709
0	0.474648
0	0.466992
0	0.460433
0	0.454092
0	0.446082
0	0.434863
0	0.421056
0	0.407019
0	0.393728
0	0.379833
0	0.364349
0	0.347636
0	0.330582
0	0.313324
0	0.295642
0	0.278301
0	0.259985
0	0.241323
0	0.224413
0	0.209209
0	0.195724
0	0.184578
0	0.177187
0	0.172695
0	0.169128
0	0.166468
0	0.163156
0	0.160902
0	0.161937
0	0.165094
0	0.16854
0	0.173135
0	0.180119
0	0.189367
0	0.201606
0	0.216843
0	0.235197
0	0.258149
0	0.28544
0	0.315387
0	0.346966
0	0.378934
0	0.409775
0	0.437157
0	0.461291
0	0.48266
0	0.503251
0	0.525423
0	0.547028
0	0.565164
0	0.580963
0	0.596456
0	0.611694
0	0.625085
0	0.635007
0	0.642058
0	0.648025
0	0.653061
0	0.656255
0	0.658528
0	0.661105
0	0.662998
0	0.662783
0	0.660911
0	0.658177
0	0.653515
0	0.647561
0	0.642569
0	0.637058
0	0.629152
0	0.620176
0	0.610216
0	0.598355
0	0.583574
0	0.5658
0	0.545908
0	0.524257
0	0.503392
0	0.482142
0	0.458928
0	0.435495
0	0.412156
0	0.390352
0	0.370054
0	0.349598
0	0.328096
0	0.308031
0	0.291204
0	0.276979
0	0.264533
0	0.251947
0	0.239195
0	0.227302
0	0.215734
0	0.205241
0	0.196048
0	0.187793
0	0.182056
0	0.177234
0	0.172703
0	0.170305
0	0.168683
0	0.169344
0	0.172227
0	0.174065
0	0.17579
0	0.17898
0	0.183841
0	0.189845
0	0.196838
0	0.203847
0	0.209973
0	0.215854
0	0.222695
0	0.230981
0	0.241548
0	0.25459
0	0.269234
0	0.28384
